Make,Title_URL,Sale_Type,Price,Model,Additional_Comments,Year,Car_Type,Mileage,Engine_Size,Engine_Type,Transmission,Dealership_Location,Prior_Owners,Information/Detail
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202309242305315?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=52&postcode=wr117jh&fromsra,Finance available,124890.0,4.0 V8 Roadster Auto Euro 6 2dr,Low Mileage|1 Owner|5 Year Svc,2023.0,Convertible,596.0,4.0L,503BHP,Automatic,Dealer locationWalton On Thames,,"HWM Aston Martin in Walton on Thames are delighted to bring to market this outstanding Aston Martin Vantage Roadster. This striking example is finished in Satin Xenon Grey on the exterior with a stunning array of factory fitted options such as Satin Black 21"" Alloy Wheels, Black Badges & Aston…"
Aston Martin Rapide,https://www.autotrader.co.uk/car-details/202312235028704?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=52&postcode=wr117jh&fromsra,Unknown,41995.0,6.0 V12 T-TronicII Euro 5 4dr,LOW MILEAGE EXCELLENT EXAMPLE,2011.0,Saloon,21000.0,5.9L,470BHP,Automatic,Dealer locationNorwich,,"Silver Metallic , Front & Rear Black electric Perforated Leather Seats With Contrasting White Stitching , LED Daytime Running Lights , Xenon Headlights , Leather centre armrest , Heated/Coolant Front And Rear Seats , Rear A/C , Electric Memory Seats , A/C , Cruise & Climate Control , Rear…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202306208730847?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=52&postcode=wr117jh&fromsra,Finance available,137990.0,4.7 V8 GT8 Sportshift Euro 6 2dr,AM WARRANTY - 06/24,2017.0,Coupe,5800.0,4.7L,446PS,Automatic,Dealer locationCranbrook,3.0,"VVS are pleased to offer this 2017 Aston Martin GT8 finished in Halo Magnetic Silver with Flugplatz blue accents and a full Pure black alcantara interior with Spectral blue stitching throughout. This example is specified with Fully electric and memory seats, Apple carplay, Rear parking camera…"
Aston Martin DBS,https://www.autotrader.co.uk/car-details/202311113852160?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=52&postcode=wr117jh&fromsra,Approved used,154990.0,5.2 V12 BiTurbo Superleggera Auto Euro 6 (s/s) 2dr,SATIN PPF + RARE ARDEN GREEN,2021.0,Coupe,4988.0,5.2L,715BHP,Automatic,Dealer locationLeeds,,"Aston Martin in Leeds is delighted to present for sale this stunning DBS Superleggera Coupe in Arden Green over Obsidian Black. The car boasts a distinctive appearance with its Full Satin Paint Protection Film, making it truly unique. Registered in September 2021, this vehicle has only travelled…"
Aston Martin DB9,https://www.autotrader.co.uk/car-details/202307019173250?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=52&postcode=wr117jh&fromsra,Finance available,54995.0,6.0 V12 T-TronicII Euro 5 2dr,1 of 4 'Q' Limited Edition,2011.0,Coupe,14300.0,6.0L,477PS,Automatic,Unknown,2.0,"Rare 1 of 4 'Q' Limited Edition DB9  -  The Stratstone Aston Martin Mayfair dealership on Park Lane, London was the first to take advantage of Aston Martin Works Tailored service by commissioning four 2011MY DB9 coupes, all right-hand drive and with Touchtronic 2 2 transmission, finished in…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202307199835914?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=52&postcode=wr117jh&fromsra,Finance available,49950.0,4.7 V8 Roadster Sportshift Euro 4 2dr,Beautiful Car + A M Warranty,2016.0,Convertible,29900.0,4.7L,426PS,Automatic,Unknown,2.0,One of the last true Vantages with Aston Martin 4.7 engine. Gun metal pearlescent grey with black leather interior with white contrast stitching. Drives well and sounds wonderful MOT TO June 24 Just been serviced by Aston Martin. Comes with Aston Martin transferable comprehensive warranty until…
Aston Martin Rapide,https://www.autotrader.co.uk/car-details/202212162572457?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=52&postcode=wr117jh&fromsra,Finance available,39950.0,6.0 V12 T-TronicII Euro 5 4dr,"Tasteful Spec, FSH",2010.0,Saloon,52021.0,6.0L,477PS,Automatic,Dealer locationBeamish,,"Aston Martin’s first four-door model in over 20 years, the Aston Martin Rapide featured the company’s famous performance and luxury but combined with saloon car practicality. Designed to carry four adults in supreme comfort while sharing the handling characteristics of Aston’s grand tourer models…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202302184389478?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=52&postcode=wr117jh&fromsra,Finance available,79995.0,6.0 V12 S Sportshift Euro 5 2dr,FULL & EXTENSIVE AMSH,2014.0,Coupe,15450.0,6.0L,565BHP,Automatic,Dealer locationExeter,4.0,"Hendy Performance Exeter are delighted to have for sale this stunning Aston Martin V12 Vantage S Coupe.

This is a true thoroughbred. Sporting the naturally aspirated 6.0 V12 developing 565bhp, with the exhaust note to match, the driving experience is overwhelming and certainly not to be missed by…"
Aston Martin DBS,https://www.autotrader.co.uk/car-details/202312225001312?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=52&postcode=wr117jh&fromsra,Unknown,142000.0,5.2 V12 BiTurbo Superleggera Auto Euro 6 (s/s) 2dr,Stunning with XPEL Satin Wrap,2019.0,Coupe,4620.0,5.2L,725PS,Automatic,Dealer locationWarwick,3.0,"Adrenaline Collective is delighted to present this stunning Aston Martin DBS Coupe V12 Superleggera with a £5000 XPEL paint protection film. This exquisite vehicle seamlessly combines power, style, and luxury, making it the ultimate driving experience. Boasting a sleek black exterior, this 2-door…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202306138465795?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=52&postcode=wr117jh&fromsra,Finance available,64990.0,6.0 V12 S Sportshift Euro 6 2dr,FULL ASTON SERVICING|HUGE SPEC,2016.0,Coupe,40800.0,6.0L,573PS,Automatic,Dealer locationBristol,,"IMOLA OF BRISTOL ARE DELIGHTED TO PRESENT THIS STUNNING ASTON MARTIN 6.0 V12 VANTAGE 'S' SPORTSHIFT - PRESENTED IN METALLIC METEORITE  GREY EXTERIOR WITH CONTRAST OBSIDIAN BLACK LEATHER INTERIOR - THIS BESPOKE VEHICLE IS COMPLIMENTED BY THE MOST SUPERB SPECIFICATION - INCLUDING:;, --- Aston Martin…"
Aston Martin DB7,https://www.autotrader.co.uk/car-details/202307179759068?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=53&postcode=wr117jh&fromsra,Private seller,32750.0,5.9 Volante 2dr,"28,000 miles with 19 services",2001.0,Convertible,28143.0,5.9L,420BHP,Automatic,Unknown,4.0,"Just 28,143 miles with an amazing 19 services at Aston main dealers or Aston specialists.              Super clean MOT history.       Recently serviced at 28,053 miles at a respected Aston DB7 specialist.       Four new Pirelli P-Zero tyres, and new  front and rear brake discs and pads.      Fully…"
Aston Martin DB7,https://www.autotrader.co.uk/car-details/202306289036124?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=53&postcode=wr117jh&fromsra,Unknown,27995.0,5.9 Volante 2dr,LOW MILEAGE DB7 VOLANTE,2001.0,Convertible,29300.0,5.9L,420BHP,Automatic,Dealer locationStockport,4.0,"A Nice Looking DB7 Volante, We are advertising this DB7 on behalf of a client and is  Priced to sell, Electric roof with Beige Leather, Service History recorded up to 2011, and serviced at an independent garage recently, we understand the vehicle has been in dry storage for a number of years…"
Aston Martin Vanquish,https://www.autotrader.co.uk/car-details/202211221888487?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=53&postcode=wr117jh&fromsra,Approved used,549990.0,6.0 V12 S Zagato Shooting Brake T-TronIII Euro 6 2dr,Zagato Shooting Brake- 1 of 99,2019.0,Coupe,2590.0,5.9L,603PS,Automatic,Dealer locationBristol,1.0,"12 months warranty, Next MOT due 08/03/2024, Excellent bodywork, Brown Full leather interior - Excellent Condition, Tyre condition Excellent, Metallic Golden Saffron, 1 owner, Aston Martin Timeless Certified Pre-Owned, £549,990"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202401165607962?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=53&postcode=wr117jh&fromsra,Finance available,99990.0,6.0 V12 S Sportshift Euro 6 2dr,EXTERIOR CARBON | CAR PLAY,2017.0,Coupe,7148.0,6.0L,565BHP,Automatic,Dealer locationSevenoaks,2.0,Aston Martin Sevenoaks are extremely pleased to offer this incredible 2017 Aston Martin V12 Vantage S Coupe finished in the fantastic Q Special Flugplatz Blue paint with an exquisite Obsidian Black Strathmore Leather interior. Aston Martin invokes the sense of absolute performance meeting exquisite…
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202309192143082?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=53&postcode=wr117jh&fromsra,Finance available,96990.0,4.0 V8 007 Edition Auto Euro 6 2dr,ONE OWNER | VERY LOW MILES,2021.0,Coupe,2215.0,4.0L,503BHP,Automatic,Dealer locationSevenoaks,,"Aston Martin Sevenoaks are extremely pleased to offer this incredible 2021 Aston Martin Vantage Coupe finished in the fantastic Xenon Grey paint with an exquisite Obsidian Black Leather interior. Aston Martin invokes the sense of absolute performance meeting exquisite luxury, and this example is no…"
Aston Martin DB11,https://www.autotrader.co.uk/car-details/202303295753355?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=53&postcode=wr117jh&fromsra,Finance available,79995.0,5.2 V12 Auto Euro 6 (s/s) 2dr,FIRST EDITION LOW MILES,2017.0,Coupe,9980.0,5.2L,600BHP,Automatic,Dealer locationShipley,,"A beautiful  low mileage  example of this model. Supplied with full  ASTON History  And Nationwide Warranty . For after hours enquirers, Please call on 07810 805870. Motorhouse of Shipley established in 1994 a family run business suppliers of fine hand picked vehicles., Nationwide Delivery…"
Aston Martin DB11,https://www.autotrader.co.uk/car-details/202401145534757?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=53&postcode=wr117jh&fromsra,Finance available,93800.0,4.0 V8 Volante Auto Euro 6 (s/s) 2dr,Unknown,2018.0,Convertible,32956.0,4.0L,510PS,Automatic,Unknown,1.0,"1 year Aston Martin manufactures warranty included Just fully serviced with service plan. Full Aston Martin service history, fully detailed and in show room condition, immaculate condition, forge carbon interior pack, black leather with red stitch and brogue detailing. New discs and pads all round…"
Aston Martin DB9,https://www.autotrader.co.uk/car-details/202209089551728?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=53&postcode=wr117jh&fromsra,Finance available,62950.0,6.0 V12 Carbon Edition T-TronicII Euro 6 2dr,RARE CARBON EDITION,2014.0,Coupe,17000.0,6.0L,510BHP,Automatic,Dealer locationLytham St Annes,3.0,"FULL ASTON MARTIN SERVICE HISTORY   Special edition with carbon ceramic brakes, carbon front splitter, mirror caps, side strakes, rear lamp infills and rear defuser. Obsidian black leather with red contrast stitching and Aston Martin crests. Full carbon interior with limited edition carbon white…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202311153970795?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=53&postcode=wr117jh&fromsra,Finance available,76495.0,6.0 V12 Euro 4 2dr,PPF / Totally Immaculate,2010.0,Coupe,8930.0,6.0L,517PS,Manual,Dealer locationMansfield,,"This stunning example arrives with  full front PPF protection, Obsidian black sports seats with red stitching, black secondary detailing, Tailors grey headlining. sport steering wheel, Aston Martin 700w premium audio, gunmetal facia, bright finish front grille, front parking sensors, black…"
Aston Martin DB11,https://www.autotrader.co.uk/car-details/202309061635762?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=53&postcode=wr117jh&fromsra,Finance available,99995.0,4.0 V8 Volante Auto Euro 6 (s/s) 2dr,Ultramarine Black-High Spec,2019.0,Convertible,15148.0,4.0L,510PS,Automatic,Dealer locationHorley,3.0,"We are delighted to have this fine example of a Aston Martin DB11 4.0 V8 Volante in our stock. The colour is Ultramarine Black with full Dark Knight Leather interior. With over £25,000 of factory fitted options. This car has FULL ASTON MARTIN SERVICE HISTORY, The last one on 20/07/2023 by Aston…"
Aston Martin Virage,https://www.autotrader.co.uk/car-details/202304066023274?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=53&postcode=wr117jh&fromsra,Unknown,44950.0,5.3 2dr,A STUNNING NICE SPEC VIRAGE,1992.0,Coupe,31500.0,5.3L,330BHP,Automatic,Dealer locationMarlow,6.0,"A STUNNING 1992 ASTON MARTIN V8 VIRAGE IN CANNOCK BLACK WITH LIGHT GREY FULL LEATHER INTERIOR. ONLY 31,500 MILES WITH GOOD SERVICE HISTORY AND JUST HAD A FULL MAJOR SERVICE. UNMARKED CANNOCK BLACK PAINT WORK WITH NICELY DETAILED ENGINE BAY. BRAND NEW FACTORY VANTAGE ALLOYS WITH NEW TYRES. EXCELLENT…"
Aston Martin DB11,https://www.autotrader.co.uk/car-details/202309212200601?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=54&postcode=wr117jh&fromsra,Finance available,92850.0,4.0 V8 Volante Auto Euro 6 (s/s) 2dr,Unknown,2020.0,Convertible,12721.0,4.0L,510PS,Automatic,Dealer locationBristol,1.0,"Full Aston Martin Main Dealer Service History as follows... 22-02-21 @ 5,031 miles (Aston Martin Cheltenham) | 09-02-22 @ 7.995 miles (Aston Martin Cheltenham) | 15-02-23 @ 12,155 miles (Aston Martin Cheltenham)  | Next service due 13-02-24 | 4 x brand new tyres just fitted  | Please note that this…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202312275068866?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=54&postcode=wr117jh&fromsra,Finance available,92500.0,4.0 V8 007 Edition Auto Euro 6 2dr,5-Year Service Plan,2021.0,Coupe,4000.0,4.0L,502BHP,Automatic,Dealer locationLiskeard,2.0,"Onyx Black Contemporary Paintwork with Obsidian Black leather & Alcantara headlining, 20-inch Directional Gloss Black Diamond Turned wheels, Comfort Package, Black brake calipers, LED Smoked taillights, contrast stitching, Obsidian Black sports steering wheel, Vanned front grills in Silver…"
Aston Martin DBS,https://www.autotrader.co.uk/car-details/202312295117006?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=54&postcode=wr117jh&fromsra,Approved used,79990.0,6.0 V12 T-TronicII Euro 4 2dr,BANG & OLUFSEN & 2+2 SEATING,2010.0,Coupe,17894.0,5.9L,510BHP,Automatic,Dealer locationLeeds,4.0,"This Meteorite Silver DBS is not to be missed, with extensive service history, 10 Service stamps from ourselves and 12 Aston Martin Main Dealer Stamps overall. This DBS has been kept in a fantastic condition and is simply stunning. Fitted with Bang and Olufsen BeoSound, 2+2 seating arrangement and…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202312214986863?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=54&postcode=wr117jh&fromsra,Unknown,125995.0,6.0 V12 S Euro 6 2dr,1 OF 114 RHD CARS | TWO OWNERS,2017.0,Coupe,11900.0,6.0L,563BHP,Manual,Dealer locationPulborough,1.0,"The Aston Martin V12 Vantage S is raw, instinctive, and utterly first class in every sense of the phrase and it will cleverly overwhelm the senses when you want it to. Aided by its world-renowned design, agile performance and dedicated craftsmanship it will also effortlessly make its mark on your…"
Aston Martin Vanquish,https://www.autotrader.co.uk/car-details/202307250043172?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=54&postcode=wr117jh&fromsra,Finance available,199950.0,6.0 V12 S Ultimate T-TronIII Euro 6 2dr,1 of 175|Rare!,2018.0,Coupe,950.0,6.0L,603PS,Automatic,Dealer locationTadcaster,,"Excellent bodywork, Full leather interior - Excellent Condition, Tyre condition New, £199,950"
Aston Martin DB11,https://www.autotrader.co.uk/car-details/202312204950456?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=54&postcode=wr117jh&fromsra,Approved used,91990.0,4.0 V8 Auto Euro 6 (s/s) 2dr,Magnetic Silver - Classic Spec,2020.0,Coupe,12200.0,4.0L,503BHP,Automatic,Dealer locationBristol,2.0,"Obsidian Black interior, Silver, 2 owners, Aston Martin Timeless Certified Pre-Owned, £91,990"
Aston Martin DB9,https://www.autotrader.co.uk/car-details/202311294394186?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=54&postcode=wr117jh&fromsra,Finance available,59985.0,6.0 V12 Carbon Edition Volante T-TronicII Euro 5 2dr,Special edition,2015.0,Convertible,55000.0,6.0L,517PS,Automatic,Unknown,2.0,"Aston Martin DB9, finished in a flawless white offset with Anthracite wheels. Contrasting black leather interior with red piping. Very well looked after everything working as it should. An overall smooth and elegant drive.  Please call for any questions. Next MOT due 28/11/2024, White, 2 owners…"
